taxon_id;url;ecoflora_latin_name;taxon_name_canonical;hybrid_formula;ecoflora_author;ecoflora_family;ecoflora_english_name;ecoflora_plant_number;ecoflora_welsh_name;ecoflora_irish_name;taxon_name_authors;taxon_name;taxon_name_from_url;is_hybrid;taxon_id_accepted;taxon_name_accepted;taxon_name_canonical_accepted;date;contributor
ecoflora:1690520010;http://ecoflora.org.uk/search_species2.php?plant_no=1690520010;Galinsoga parviflora;Galinsoga parviflora;NA;Cav.;Asteraceae;Gallant Soldier;1690520010;NA;NA;Cav.;Galinsoga parviflora Cav.;Galinsoga parviflora;FALSE;gbif:3132570;Galinsoga parviflora Cav.;Galinsoga parviflora;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1440051320;http://ecoflora.org.uk/search_species2.php?plant_no=1440051320;Galium aparine;Galium aparine;NA;L.;Rubiaceae;Common Cleavers;1440051320;Llau'r Offeiriad;Garbhlus;L.;Galium aparine L.;Galium aparine;FALSE;gbif:2913548;Galium aparine L.;Galium aparine;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1440050060;http://ecoflora.org.uk/search_species2.php?plant_no=1440050060;Galium boreale;Galium boreale;NA;L.;Rubiaceae;Northern Bedstraw;1440050060;Briwydd y Gogledd;Rú crua;L.;Galium boreale L.;Galium boreale;FALSE;gbif:2914338;Galium boreale L.;Galium boreale;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1440050150;http://ecoflora.org.uk/search_species2.php?plant_no=1440050150;Galium constrictum;Galium constrictum;NA;Chaub.;Rubiaceae;Slender Marsh Bedstraw;1440050150;NA;NA;Chaub.;Galium constrictum Chaub.;Galium constrictum;FALSE;gbif:2913727;Galium debile Desv.;Galium debile;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1440050150;http://ecoflora.org.uk/search_species2.php?plant_no=1440050150;Galium constrictum;Galium constrictum;NA;Chaub.;Rubiaceae;Slender Marsh Bedstraw;1440050150;NA;NA;Chaub.;Galium constrictum Chaub.;Galium debile;FALSE;gbif:2913727;Galium debile Desv.;Galium debile;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1440050160;http://ecoflora.org.uk/search_species2.php?plant_no=1440050160;Galium palustre;Galium palustre;NA;L.;Rubiaceae;Marsh Bedstraw;1440050160;Briwydden y Gors;Rú corraigh;L.;Galium palustre L.;Galium elongatum;FALSE;gbif:2913130;Galium palustre L.;Galium palustre;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1440050160;http://ecoflora.org.uk/search_species2.php?plant_no=1440050160;Galium palustre;Galium palustre;NA;L.;Rubiaceae;Marsh Bedstraw;1440050160;Briwydden y Gors;Rú corraigh;L.;Galium palustre L.;Galium palustre;FALSE;gbif:2913130;Galium palustre L.;Galium palustre;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1440050380;http://ecoflora.org.uk/search_species2.php?plant_no=1440050380;Galium mollugo;Galium mollugo;NA;L.;Rubiaceae;Hedge Bedstraw;1440050380;Llysiau'r Pannwr;Rú fáil;L.;Galium mollugo L.;Galium mollugo;FALSE;gbif:9039392;Galium mollugo L.;Galium mollugo;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1440051390;http://ecoflora.org.uk/search_species2.php?plant_no=1440051390;Galium parisiense;Galium parisiense;NA;L.;Rubiaceae;Wall Bedstraw;1440051390;NA;NA;L.;Galium parisiense L.;Galium parisiense;FALSE;gbif:2913169;Galium parisiense L.;Galium parisiense;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1440051030;http://ecoflora.org.uk/search_species2.php?plant_no=1440051030;Galium pumilum;Galium pumilum;NA;Murray;Rubiaceae;Slender Bedstraw;1440051030;NA;NA;Murray;Galium pumilum Murray;Galium pumilum;FALSE;gbif:9121716;Galium pumilum Murray;Galium pumilum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1440051180;http://ecoflora.org.uk/search_species2.php?plant_no=1440051180;Galium saxatile;Galium saxatile;NA;L.;Rubiaceae;Heath Bedstraw;1440051180;NA;Luibh na bhfear gonta;L.;Galium saxatile L.;Galium saxatile;FALSE;gbif:2914547;Galium saxatile L.;Galium saxatile;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1440051310;http://ecoflora.org.uk/search_species2.php?plant_no=1440051310;Galium spurium;Galium spurium;NA;L.;Rubiaceae;False Cleavers;1440051310;NA;NA;L.;Galium spurium L.;Galium spurium;FALSE;gbif:2913214;Galium spurium L.;Galium spurium;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1440051090;http://ecoflora.org.uk/search_species2.php?plant_no=1440051090;Galium sterneri;Galium sterneri;NA;Ehrend.;Rubiaceae;Limestone Bedstraw;1440051090;Briwydden y Garreg Galch;Rú beag;Ehrend.;Galium sterneri Ehrend.;Galium sterneri;FALSE;gbif:2914396;Galium sterneri Ehrend.;Galium sterneri;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1440051330;http://ecoflora.org.uk/search_species2.php?plant_no=1440051330;Galium tricornutum;Galium tricornutum;NA;Dandy;Rubiaceae;Corn Cleavers;1440051330;Briwydden Arw;NA;Dandy;Galium tricornutum Dandy;Galium tricorne;FALSE;gbif:2913452;Galium tricornutum Dandy;Galium tricornutum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1440051330;http://ecoflora.org.uk/search_species2.php?plant_no=1440051330;Galium tricornutum;Galium tricornutum;NA;Dandy;Rubiaceae;Corn Cleavers;1440051330;Briwydden Arw;NA;Dandy;Galium tricornutum Dandy;Galium tricornutum;FALSE;gbif:2913452;Galium tricornutum Dandy;Galium tricornutum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1440050130;http://ecoflora.org.uk/search_species2.php?plant_no=1440050130;Galium uliginosum;Galium uliginosum;NA;L.;Rubiaceae;Fen Bedstraw;1440050130;Briwydden y Fign;NA;L.;Galium uliginosum L.;Galium uliginosum;FALSE;gbif:2913556;Galium uliginosum L.;Galium uliginosum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1440050260;http://ecoflora.org.uk/search_species2.php?plant_no=1440050260;Galium verum;Galium verum;NA;L.;Rubiaceae;Lady's Bedstraw;1440050260;Briwydden Felen;Boladh cnis;L.;Galium verum L.;Galium verum;FALSE;gbif:9063248;Galium verum L.;Galium verum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1440050270;http://ecoflora.org.uk/search_species2.php?plant_no=1440050270;Galium x pomeranicum = G. verum x G. mollugo;Galium x pomeranicum;G. verum x G. mollugo;Retz.;Rubiaceae;NA;1440050270;NA;NA;Retz.;Galium x pomeranicum Retz.;Galium x pomeranicum = G. verum x G. mollugo;TRUE;gbif:2914963;Galium pomeranicum Retz.;Galium pomeranicum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920003024;http://ecoflora.org.uk/search_species2.php?plant_no=920003024;Gastridium phleoides;Gastridium phleoides;NA;(Nees & Meyen) C.E. Hubb.;Poaceae;Eastern Nit-grass;920003024;NA;NA;(Nees & Meyen) C.E. Hubb.;Gastridium phleoides (Nees & Meyen) C.E. Hubb.;Gastridium phleoides;FALSE;gbif:5289763;Gastridium phleoides (Nees & Meyen) C.E.Hubb.;Gastridium phleoides;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1930880010;http://ecoflora.org.uk/search_species2.php?plant_no=1930880010;Gastridium ventricosum;Gastridium ventricosum;NA;(Gouan) Schinz & Thell.;Poaceae;Nit Grass;1930880010;NA;NA;(Gouan) Schinz & Thell.;Gastridium ventricosum (Gouan) Schinz & Thell.;Gastridium ventricosum;FALSE;gbif:5289764;Gastridium ventricosum (Gouan) Schinz & Thell.;Gastridium ventricosum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1930660010;http://ecoflora.org.uk/search_species2.php?plant_no=1930660010;Gaudinia fragilis;Gaudinia fragilis;NA;(L.) P. Beauv.;Poaceae;French Oat;1930660010;NA;NA;(L.) P. Beauv.;Gaudinia fragilis (L.) P. Beauv.;Gaudinia fragilis;FALSE;gbif:5290242;Gaudinia fragilis (L.) P.Beauv.;Gaudinia fragilis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1320150010;http://ecoflora.org.uk/search_species2.php?plant_no=1320150010;Gaultheria mucronata;Gaultheria mucronata;NA;(L. f.) Hook. & Arn.;Ericaceae;Prickly Heath;1320150010;NA;NA;(L. f.) Hook. & Arn.;Gaultheria mucronata (L. f.) Hook. & Arn.;Gaultheria mucronata;FALSE;gbif:4169726;Gaultheria racemulosa (DC.) D.J.Middleton;Gaultheria racemulosa;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1320150010;http://ecoflora.org.uk/search_species2.php?plant_no=1320150010;Gaultheria mucronata;Gaultheria mucronata;NA;(L. f.) Hook. & Arn.;Ericaceae;Prickly Heath;1320150010;NA;NA;(L. f.) Hook. & Arn.;Gaultheria mucronata (L. f.) Hook. & Arn.;Pernettya mucronata;FALSE;gbif:4169726;Gaultheria racemulosa (DC.) D.J.Middleton;Gaultheria racemulosa;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920007374;http://ecoflora.org.uk/search_species2.php?plant_no=920007374;Gaultheria procumbens;Gaultheria procumbens;NA;L.;Ericaceae;Checkerberry;920007374;NA;NA;L.;Gaultheria procumbens L.;Gaultheria procumbens;FALSE;gbif:2882753;Gaultheria procumbens L.;Gaultheria procumbens;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1320140010;http://ecoflora.org.uk/search_species2.php?plant_no=1320140010;Gaultheria shallon;Gaultheria shallon;NA;Pursh;Ericaceae;Shallon;1320140010;NA;NA;Pursh;Gaultheria shallon Pursh;Gaultheria shallon;FALSE;gbif:2882758;Gaultheria shallon Pursh;Gaultheria shallon;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920007375;http://ecoflora.org.uk/search_species2.php?plant_no=920007375;Gaultheria x wisleyensis = G. shallon x G. mucronata;Gaultheria x wisleyensis;G. shallon x G. mucronata;D.J. Middleton;Ericaceae;NA;920007375;NA;NA;D.J. Middleton;Gaultheria x wisleyensis D.J. Middleton;Gaultheria x wisleyensis = G. shallon x G. mucronata;TRUE;gbif:4168619;Gaultheria ×wisleyensis Marchant ex D.J.Middleton;Gaultheria wisleyensis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1691040010;http://ecoflora.org.uk/search_species2.php?plant_no=1691040010;Gazania rigens;Gazania rigens;NA;(L.) Gaertn.;Asteraceae;Treasureflower;1691040010;NA;NA;(L.) Gaertn.;Gazania rigens (L.) Gaertn.;Gazania rigens;FALSE;gbif:3112455;Gazania rigens (L.) Gaertn.;Gazania rigens;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:810160510;http://ecoflora.org.uk/search_species2.php?plant_no=810160510;Genista aetnensis;Genista aetnensis;NA;(Raf. ex Biv.) DC.;Fabaceae;Mount Etna Broom;810160510;NA;NA;(Raf. ex Biv.) DC.;Genista aetnensis (Raf. ex Biv.) DC.;Genista aetnensis;FALSE;gbif:5347587;Genista aetnensis (Biv.) DC.;Genista aetnensis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:810160280;http://ecoflora.org.uk/search_species2.php?plant_no=810160280;Genista anglica;Genista anglica;NA;L.;Fabaceae;Petty Whin;810160280;Cracheithin;NA;L.;Genista anglica L.;Genista anglica;FALSE;gbif:5347644;Genista anglica L.;Genista anglica;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:810160350;http://ecoflora.org.uk/search_species2.php?plant_no=810160350;Genista hispanica;Genista hispanica;NA;L.;Fabaceae;Spanish Gorse;810160350;NA;NA;L.;Genista hispanica L.;Genista hispanica;FALSE;gbif:5347761;Genista hispanica L.;Genista hispanica;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920007378;http://ecoflora.org.uk/search_species2.php?plant_no=920007378;Genista monspessulana;Genista monspessulana;NA;(L.) L.A.S. Johnson;Fabaceae;Montpellier Broom;920007378;NA;NA;(L.) L.A.S. Johnson;Genista monspessulana (L.) L.A.S. Johnson;Genista monspessulana;FALSE;gbif:5347796;Genista monspessulana (L.) L.A.S.Johnson;Genista monspessulana;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:810160160;http://ecoflora.org.uk/search_species2.php?plant_no=810160160;Genista pilosa;Genista pilosa;NA;L.;Fabaceae;Hairy Greenweed;810160160;NA;NA;L.;Genista pilosa L.;Genista pilosa;FALSE;gbif:5347571;Genista pilosa L.;Genista pilosa;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:810160010;http://ecoflora.org.uk/search_species2.php?plant_no=810160010;Genista tinctoria;Genista tinctoria;NA;L.;Fabaceae;Dyer's Greenweed;810160010;Melynog y Waun;NA;L.;Genista tinctoria L.;Genista tinctoria;FALSE;gbif:5347612;Genista tinctoria L.;Genista tinctoria;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1400060100;http://ecoflora.org.uk/search_species2.php?plant_no=1400060100;Gentianella amarella;Gentianella amarella;NA;(L.) Börner;Gentianaceae;Autumn Gentian;1400060100;Crwynllys Chwerw;NA;(L.) Börner;Gentianella amarella (L.) Börner;Gentiana amarella;FALSE;gbif:8196434;Gentianella amarella (L.) Börner;Gentianella amarella;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1400060100;http://ecoflora.org.uk/search_species2.php?plant_no=1400060100;Gentianella amarella;Gentianella amarella;NA;(L.) Börner;Gentianaceae;Autumn Gentian;1400060100;Crwynllys Chwerw;NA;(L.) Börner;Gentianella amarella (L.) Börner;Gentianella amarella;FALSE;gbif:8196434;Gentianella amarella (L.) Börner;Gentianella amarella;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1400050060;http://ecoflora.org.uk/search_species2.php?plant_no=1400050060;Gentiana asclepiadea;Gentiana asclepiadea;NA;L.;Gentianaceae;Willow Gentian;1400050060;NA;NA;L.;Gentiana asclepiadea L.;Gentiana asclepiadea;FALSE;gbif:7270381;Gentiana asclepiadea L.;Gentiana asclepiadea;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1400060080;http://ecoflora.org.uk/search_species2.php?plant_no=1400060080;Gentianella campestris;Gentianella campestris;NA;(L.) Börner;Gentianaceae;Field Gentian;1400060080;Crwynllys y Maes;NA;(L.) Börner;Gentianella campestris (L.) Börner;Gentiana campestris;FALSE;gbif:7270427;Gentianella campestris (L.) Börner;Gentianella campestris;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1400060080;http://ecoflora.org.uk/search_species2.php?plant_no=1400060080;Gentianella campestris;Gentianella campestris;NA;(L.) Börner;Gentianaceae;Field Gentian;1400060080;Crwynllys y Maes;NA;(L.) Börner;Gentianella campestris (L.) Börner;Gentianella campestris;FALSE;gbif:7270427;Gentianella campestris (L.) Börner;Gentianella campestris;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1400060030;http://ecoflora.org.uk/search_species2.php?plant_no=1400060030;Gentianopsis ciliata;Gentianopsis ciliata;NA;(L.) Ma.;Gentianaceae;Fringed Gentian;1400060030;NA;NA;(L.) Ma.;Gentianopsis ciliata (L.) Ma.;Gentiana ciliata;FALSE;gbif:7270648;Gentianopsis ciliata (L.) Ma;Gentianopsis ciliata;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1400060030;http://ecoflora.org.uk/search_species2.php?plant_no=1400060030;Gentianopsis ciliata;Gentianopsis ciliata;NA;(L.) Ma.;Gentianaceae;Fringed Gentian;1400060030;NA;NA;(L.) Ma.;Gentianopsis ciliata (L.) Ma.;Gentianella ciliata;FALSE;gbif:7270648;Gentianopsis ciliata (L.) Ma;Gentianopsis ciliata;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1400060030;http://ecoflora.org.uk/search_species2.php?plant_no=1400060030;Gentianopsis ciliata;Gentianopsis ciliata;NA;(L.) Ma.;Gentianaceae;Fringed Gentian;1400060030;NA;NA;(L.) Ma.;Gentianopsis ciliata (L.) Ma.;Gentianopsis ciliata;FALSE;gbif:7270648;Gentianopsis ciliata (L.) Ma;Gentianopsis ciliata;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1400050150;http://ecoflora.org.uk/search_species2.php?plant_no=1400050150;Gentiana clusii;Gentiana clusii;NA;E.P. Perrier & Songeon;Gentianaceae;Trumpet Gentian;1400050150;NA;NA;E.P. Perrier & Songeon;Gentiana clusii E.P. Perrier & Songeon;Gentiana clusii;FALSE;gbif:7270031;Gentiana clusii Perr. & Songeon;Gentiana clusii;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1400060190;http://ecoflora.org.uk/search_species2.php?plant_no=1400060190;Gentianella germanica;Gentianella germanica;NA;(Willd.) Börner;Gentianaceae;Chiltern Gentian;1400060190;NA;NA;(Willd.) Börner;Gentianella germanica (Willd.) Börner;Gentiana germanica;FALSE;gbif:7270230;Gentianella germanica (Willd.) Börner;Gentianella germanica;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1400060190;http://ecoflora.org.uk/search_species2.php?plant_no=1400060190;Gentianella germanica;Gentianella germanica;NA;(Willd.) Börner;Gentianaceae;Chiltern Gentian;1400060190;NA;NA;(Willd.) Börner;Gentianella germanica (Willd.) Börner;Gentianella germanica;FALSE;gbif:7270230;Gentianella germanica (Willd.) Börner;Gentianella germanica;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1400050280;http://ecoflora.org.uk/search_species2.php?plant_no=1400050280;Gentiana nivalis;Gentiana nivalis;NA;L.;Gentianaceae;Alpine Gentian;1400050280;NA;NA;L.;Gentiana nivalis L.;Gentiana nivalis;FALSE;gbif:3170097;Gentiana nivalis L.;Gentiana nivalis;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1400050070;http://ecoflora.org.uk/search_species2.php?plant_no=1400050070;Gentiana pneumonanthe;Gentiana pneumonanthe;NA;L.;Gentianaceae;Marsh Gentian;1400050070;NA;NA;L.;Gentiana pneumonanthe L.;Gentiana pneumonanthe;FALSE;gbif:7270598;Gentiana pneumonanthe L.;Gentiana pneumonanthe;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1400060110;http://ecoflora.org.uk/search_species2.php?plant_no=1400060110;Gentianella uliginosa;Gentianella uliginosa;NA;(Willd.) Börner;Gentianaceae;Dune Gentian;1400060110;NA;NA;(Willd.) Börner;Gentianella uliginosa (Willd.) Börner;Gentiana uliginosa;FALSE;gbif:8116170;Gentianella uliginosa (Willd.) Börner;Gentianella uliginosa;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1400060110;http://ecoflora.org.uk/search_species2.php?plant_no=1400060110;Gentianella uliginosa;Gentianella uliginosa;NA;(Willd.) Börner;Gentianaceae;Dune Gentian;1400060110;NA;NA;(Willd.) Börner;Gentianella uliginosa (Willd.) Börner;Gentianella uliginosa;FALSE;gbif:8116170;Gentianella uliginosa (Willd.) Börner;Gentianella uliginosa;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1400050220;http://ecoflora.org.uk/search_species2.php?plant_no=1400050220;Gentiana verna;Gentiana verna;NA;L.;Gentianaceae;Spring Gentian;1400050220;NA;Ceadharlach Bealtaine;L.;Gentiana verna L.;Gentiana verna;FALSE;gbif:8232412;Gentiana verna L.;Gentiana verna;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:1400060120;http://ecoflora.org.uk/search_species2.php?plant_no=1400060120;Gentianella anglica;Gentianella anglica;NA;(Pugsley) E.F. Warb.;Gentianaceae;Early Gentian;1400060120;NA;NA;(Pugsley) E.F. Warb.;Gentianella anglica (Pugsley) E.F. Warb.;Gentianella anglica;FALSE;gbif:8116170;Gentianella uliginosa (Willd.) Börner;Gentianella uliginosa;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:830010340;http://ecoflora.org.uk/search_species2.php?plant_no=830010340;Geranium columbinum;Geranium columbinum;NA;L.;Geraniaceae;Long-stalked Cranesbill;830010340;Pig yr Aran Hirgoesog;Crobh coilm;L.;Geranium columbinum L.;Geranium columbinum;FALSE;gbif:2890603;Geranium columbinum L.;Geranium columbinum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:830010350;http://ecoflora.org.uk/search_species2.php?plant_no=830010350;Geranium dissectum;Geranium dissectum;NA;L.;Geraniaceae;Cut-leaved Crane's-bill;830010350;Pig yr Aran Llarpiog;Crobh giobach;L.;Geranium dissectum L.;Geranium dissectum;FALSE;gbif:2890040;Geranium dissectum L.;Geranium dissectum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:830010090;http://ecoflora.org.uk/search_species2.php?plant_no=830010090;Geranium endressii;Geranium endressii;NA;J. Gay;Geraniaceae;French Crane's-bill;830010090;NA;NA;J. Gay;Geranium endressii J. Gay;Geranium endressii;FALSE;gbif:2890502;Geranium endressii J.Gay;Geranium endressii;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920007383;http://ecoflora.org.uk/search_species2.php?plant_no=920007383;Geranium himalayense;Geranium himalayense;NA;Klotzsch;Geraniaceae;Himalayan Crane's-bill;920007383;NA;NA;Klotzsch;Geranium himalayense Klotzsch;Geranium himalayense;FALSE;gbif:2891124;Geranium himalayense Klotzsch;Geranium himalayense;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:830010140;http://ecoflora.org.uk/search_species2.php?plant_no=830010140;Geranium ibericum;Geranium ibericum;NA;Cav.;Geraniaceae;Caucasian Crane's-bill;830010140;NA;NA;Cav.;Geranium ibericum Cav.;Geranium ibericum;FALSE;gbif:2891552;Geranium ibericum Cav.;Geranium ibericum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:830010360;http://ecoflora.org.uk/search_species2.php?plant_no=830010360;Geranium lucidum;Geranium lucidum;NA;L.;Geraniaceae;Shining Cranesbill;830010360;Pig yr Aran Disglair;Crobh geal;L.;Geranium lucidum L.;Geranium lucidum;FALSE;gbif:2890560;Geranium lucidum L.;Geranium lucidum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:830010010;http://ecoflora.org.uk/search_species2.php?plant_no=830010010;Geranium macrorrhizum;Geranium macrorrhizum;NA;L.;Geraniaceae;Rock Crane's-bill;830010010;NA;NA;L.;Geranium macrorrhizum L.;Geranium macrorrhizum;FALSE;gbif:2891079;Geranium macrorrhizum L.;Geranium macrorrhizum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920007384;http://ecoflora.org.uk/search_species2.php?plant_no=920007384;Geranium maderense;Geranium maderense;NA;Yeo;Geraniaceae;Giant Herb-Robert;920007384;NA;NA;Yeo;Geranium maderense Yeo;Geranium maderense;FALSE;gbif:2890983;Geranium maderense Yeo;Geranium maderense;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:830010310;http://ecoflora.org.uk/search_species2.php?plant_no=830010310;Geranium molle;Geranium molle;NA;L.;Geraniaceae;Dovesfoot Cranesbill;830010310;Troed y Glomen;NA;L.;Geranium molle L.;Geranium molle;FALSE;gbif:2891488;Geranium molle L.;Geranium molle;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:830010110;http://ecoflora.org.uk/search_species2.php?plant_no=830010110;Geranium nodosum;Geranium nodosum;NA;L.;Geraniaceae;Knotted Crane's-bill;830010110;NA;NA;L.;Geranium nodosum L.;Geranium nodosum;FALSE;gbif:2890287;Geranium nodosum L.;Geranium nodosum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:830010150;http://ecoflora.org.uk/search_species2.php?plant_no=830010150;Geranium phaeum;Geranium phaeum;NA;L.;Geraniaceae;Dusky Crane's-bill;830010150;NA;NA;L.;Geranium phaeum L.;Geranium phaeum;FALSE;gbif:2891390;Geranium phaeum L.;Geranium phaeum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:830010070;http://ecoflora.org.uk/search_species2.php?plant_no=830010070;Geranium pratense;Geranium pratense;NA;L.;Geraniaceae;Meadow Cranesbill;830010070;Pig yr Aran y Weirgoldd;Crobh gorm;L.;Geranium pratense L.;Geranium pratense;FALSE;gbif:2891304;Geranium pratense L.;Geranium pratense;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920007385;http://ecoflora.org.uk/search_species2.php?plant_no=920007385;Geranium psilostemon;Geranium psilostemon;NA;Ledeb.;Geraniaceae;Armenian Crane's-bill;920007385;NA;NA;Ledeb.;Geranium psilostemon Ledeb.;Geranium psilostemon;FALSE;gbif:2890651;Geranium psilostemon Ledeb.;Geranium psilostemon;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:830010380;http://ecoflora.org.uk/search_species2.php?plant_no=830010380;Geranium purpureum;Geranium purpureum;NA;Vill.;Geraniaceae;Little Robin;830010380;NA;Eireaball rí;Vill.;Geranium purpureum Vill.;Geranium purpureum;FALSE;gbif:2890541;Geranium purpureum Vill.;Geranium purpureum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:830010380;http://ecoflora.org.uk/search_species2.php?plant_no=830010380;Geranium purpureum;Geranium purpureum;NA;Vill.;Geraniaceae;Little Robin;830010380;NA;Eireaball rí;Vill.;Geranium purpureum Vill.;Geranium robertianum subsp. purpureum;FALSE;gbif:2890541;Geranium purpureum Vill.;Geranium purpureum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:830010330;http://ecoflora.org.uk/search_species2.php?plant_no=830010330;Geranium pusillum;Geranium pusillum;NA;L.;Geraniaceae;Small-flowered Cranesbill;830010330;Pig yr Aran Ma?nflodeuog;NA;L.;Geranium pusillum L.;Geranium pusillum;FALSE;gbif:2890212;Geranium pusillum L.;Geranium pusillum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:830010290;http://ecoflora.org.uk/search_species2.php?plant_no=830010290;Geranium pyrenaicum;Geranium pyrenaicum;NA;Burm. f.;Geraniaceae;Hedgerow Crane's-bill;830010290;NA;Crobh na bhfál;Burm. f.;Geranium pyrenaicum Burm. f.;Geranium pyrenaicum;FALSE;gbif:2890122;Geranium pyrenaicum Burm.f.;Geranium pyrenaicum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:830010370;http://ecoflora.org.uk/search_species2.php?plant_no=830010370;Geranium robertianum;Geranium robertianum;NA;L.;Geraniaceae;Herb Robert;830010370;Llys y Llwynog;Ruithéal rí;L.;Geranium robertianum L.;Geranium robertianum;FALSE;gbif:2890668;Geranium robertianum L.;Geranium robertianum;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:830010300;http://ecoflora.org.uk/search_species2.php?plant_no=830010300;Geranium rotundifolium;Geranium rotundifolium;NA;L.;Geraniaceae;Round-leaved Cranesbill;830010300;Pig yr Aran Crynddail;Crobh cruinn;L.;Geranium rotundifolium L.;Geranium rotundifolium;FALSE;gbif:2891031;Geranium rotundifolium L.;Geranium rotundifolium;Mon Sep 13 18:51:48 2021;Marina Golivets
ecoflora:920007387;http://ecoflora.org.uk/search_species2.php?plant_no=920007387;Geranium yeoi;Geranium yeoi;NA;Aedo & Muñoz Garm.;Geraniaceae;Greater Herb-Robert;920007387;NA;NA;Aedo & Muñoz Garm.;Geranium yeoi Aedo & Muñoz Garm.;Geranium rubescens;FALSE;gbif:2890038;Geranium yeoi Aedo & Muñoz Garm.;Geranium yeoi;Mon Sep 13 18:51:48 2021;Marina Golivets
