NAMNR;taxonID;taxonName;taxonRank;isHybrid;taxonNameEdited;taxonNameEditedShort;taxonNameEditedAuthors;higherTaxonID;acceptedTaxonName;acceptedHigherTaxonName;countRaw;countFiltered;keep;remark;taxonNameForGSL;isAquatic
26918;floraweb:26918;Adenostyles alpina (L.) Bluff & Fingerh.;species;FALSE;Adenostyles alpina (L.) Bluff & Fingerh.;Adenostyles alpina;(L.) Bluff & Fingerh.;floraweb:26918;Adenostyles alpina (L.) Bluff & Fingerh.;Adenostyles alpina (L.) Bluff & Fingerh.;72;40;1;;Adenostyles alpina;
29547;floraweb:29547;Adenostyles alpina subsp. alpina;subsp;FALSE;Adenostyles alpina subsp. alpina;Adenostyles alpina subsp. alpina;NA;floraweb:26918;Adenostyles alpina (L.) Bluff & Fingerh.;Adenostyles alpina (L.) Bluff & Fingerh.;72;40;1;;Adenostyles alpina subsp. alpina;
75;floraweb:75;Adiantum capillus-veneris L.;species;FALSE;Adiantum capillus-veneris L.;Adiantum capillus-veneris;L.;floraweb:75;Adiantum capillus-veneris L.;Adiantum capillus-veneris L.;1;0;0;recorded before 1950|cultivated/doubtful/incorrectID;Adiantum capillus-veneris;
33584;floraweb:33584;Adiantum raddianum C. Presl;species;FALSE;Adiantum raddianum C.Presl;Adiantum raddianum;C.Presl;floraweb:33584;Adiantum raddianum C.Presl;Adiantum raddianum C.Presl;2;2;1;;Adiantum raddianum;
29651;floraweb:29651;Adonis aestivalis subsp. aestivalis;subsp;FALSE;Adonis aestivalis subsp. aestivalis;Adonis aestivalis subsp. aestivalis;NA;floraweb:76;Adonis aestivalis L.;Adonis aestivalis L.;810;649;1;;Adonis aestivalis subsp. aestivalis;
34200;floraweb:34200;Adonis aestivalis subsp. provincialis Coss. ex C. H. Steinb.;subsp;FALSE;Adonis aestivalis subsp. provincialis Coss. ex C.H.Steinb.;Adonis aestivalis subsp. provincialis;Coss. ex C.H.Steinb.;floraweb:76;Adonis aestivalis L.;Adonis aestivalis L.;0;0;0;no data;Adonis aestivalis subsp. provincialis;
76;floraweb:76;Adonis aestivalis L.;species;FALSE;Adonis aestivalis L.;Adonis aestivalis;L.;floraweb:76;Adonis aestivalis L.;Adonis aestivalis L.;810;649;1;;Adonis aestivalis;
33015;floraweb:33015;Adonis annua subsp. annua;subsp;FALSE;Adonis annua subsp. annua;Adonis annua subsp. annua;NA;floraweb:77;Adonis annua L.;Adonis annua L.;2;1;1;;Adonis annua subsp. annua;
33376;floraweb:33376;Adonis annua subsp. cupaniana;subsp;FALSE;Adonis annua subsp. cupaniana;Adonis annua subsp. cupaniana;NA;floraweb:77;Adonis annua L.;Adonis annua L.;3;3;1;;Adonis annua subsp. cupaniana;
77;floraweb:77;Adonis annua L.;species;FALSE;Adonis annua L.;Adonis annua;L.;floraweb:77;Adonis annua L.;Adonis annua L.;48;16;1;;Adonis annua;
30289;floraweb:30289;Adonis cyllenea;species;FALSE;Adonis cyllenea Boiss. & al.;Adonis cyllenea;Boiss. & al.;floraweb:30289;Adonis cyllenea Boiss. & al.;Adonis cyllenea Boiss. & al.;0;0;0;absent in DE;Adonis cyllenea;
29652;floraweb:29652;Adonis flammea subsp. flammea;subsp;FALSE;Adonis flammea subsp. flammea;Adonis flammea subsp. flammea;NA;floraweb:78;Adonis flammea Jacq.;Adonis flammea Jacq.;355;111;1;;Adonis flammea subsp. flammea;
78;floraweb:78;Adonis flammea Jacq.;species;FALSE;Adonis flammea Jacq.;Adonis flammea;Jacq.;floraweb:78;Adonis flammea Jacq.;Adonis flammea Jacq.;355;111;1;;Adonis flammea;
80;floraweb:80;Adonis vernalis L.;species;FALSE;Adonis vernalis L.;Adonis vernalis;L.;floraweb:80;Adonis vernalis L.;Adonis vernalis L.;163;103;1;;Adonis vernalis;
81;floraweb:81;Adoxa moschatellina L.;species;FALSE;Adoxa moschatellina L.;Adoxa moschatellina;L.;floraweb:81;Adoxa moschatellina L.;Adoxa moschatellina L.;2353;2130;1;;Adoxa moschatellina;
35246;floraweb:35246;Aegilops bicornis (Forssk.) Jaub. & Spach;species;FALSE;Aegilops bicornis (Forssk.) Jaub. & Spach;Aegilops bicornis;(Forssk.) Jaub. & Spach;floraweb:35246;Aegilops bicornis (Forssk.) Jaub. & Spach;Aegilops bicornis (Forssk.) Jaub. & Spach;0;0;0;absent in DE;Aegilops bicornis;
30225;floraweb:30225;Aegilops dichasians (Zhuk.) Humphries;species;FALSE;Aegilops dichasians (Zhuk.) Humphries;Aegilops dichasians;(Zhuk.) Humphries;floraweb:30225;Aegilops caudata L.;Aegilops caudata L.;0;0;0;absent in DE;Aegilops dichasians;
31815;floraweb:31815;Aegilops caudata;species;FALSE;Aegilops caudata L.;Aegilops caudata;L.;floraweb:31815;Aegilops caudata L.;Aegilops caudata L.;2;0;0;absent in DE;Aegilops caudata;
82;floraweb:82;Aegilops cylindrica Host;species;FALSE;Aegilops cylindrica Host;Aegilops cylindrica;Host;floraweb:82;Aegilops cylindrica Host;Aegilops cylindrica Host;34;23;1;;Aegilops cylindrica;
83;floraweb:83;Aegilops geniculata Roth;species;FALSE;Aegilops geniculata Roth;Aegilops geniculata;Roth;floraweb:83;Aegilops geniculata Roth;Aegilops geniculata Roth;5;4;1;;Aegilops geniculata;
84;floraweb:84;Aegilops neglecta Bertol.;species;FALSE;Aegilops neglecta Bertol.;Aegilops neglecta;Bertol.;floraweb:84;Aegilops neglecta Req. ex Bertol.;Aegilops neglecta Req. ex Bertol.;2;2;1;;Aegilops neglecta;
33086;floraweb:33086;Aegilops tauschii Coss.;species;FALSE;Aegilops tauschii Coss.;Aegilops tauschii;Coss.;floraweb:33086;Aegilops tauschii Coss.;Aegilops tauschii Coss.;1;1;1;;Aegilops tauschii;
85;floraweb:85;Aegilops triuncialis L.;species;FALSE;Aegilops triuncialis L.;Aegilops triuncialis;L.;floraweb:85;Aegilops triuncialis L.;Aegilops triuncialis L.;8;5;1;;Aegilops triuncialis;
87;floraweb:87;Aegopodium podagraria L.;species;FALSE;Aegopodium podagraria L.;Aegopodium podagraria;L.;floraweb:87;Aegopodium podagraria L.;Aegopodium podagraria L.;2982;2640;1;;Aegopodium podagraria;
10012;floraweb:10012;Aesculus carnea Hayne;species;TRUE;Aesculus carnea Hayne;Aesculus carnea;Hayne;floraweb:10012;Aesculus carnea Hayne;Aesculus carnea Hayne;57;26;1;;Aesculus carnea;
26294;floraweb:26294;Aesculus flava Soland.;species;FALSE;Aesculus flava Soland.;Aesculus flava;Soland.;floraweb:26294;Aesculus flava Sol.;Aesculus flava Sol.;1;0;0;cultivated/doubtful/incorrectID;Aesculus flava;
30286;floraweb:30286;Aesculus glabra Willd.;species;FALSE;Aesculus glabra Willd.;Aesculus glabra;Willd.;floraweb:30286;Aesculus glabra Willd.;Aesculus glabra Willd.;0;0;0;no data;Aesculus glabra;
89;floraweb:89;Aesculus hippocastanum L.;species;FALSE;Aesculus hippocastanum L.;Aesculus hippocastanum;L.;floraweb:89;Aesculus hippocastanum L.;Aesculus hippocastanum L.;2416;2132;1;;Aesculus hippocastanum;
26295;floraweb:26295;Aesculus parviflora Walt.;species;FALSE;Aesculus parviflora Walt.;Aesculus parviflora;Walt.;floraweb:26295;Aesculus parviflora Walter;Aesculus parviflora Walter;1;0;0;outside final grid;Aesculus parviflora;
30226;floraweb:30226;Aesculus pavia;species;FALSE;Aesculus pavia L.;Aesculus pavia;L.;floraweb:30226;Aesculus pavia L.;Aesculus pavia L.;0;0;0;no data;Aesculus pavia;
26296;floraweb:26296;Aesculus quinqueflora;species;FALSE;Aesculus quinqueflora;Aesculus quinqueflora;NA;floraweb:26296;Aesculus quinqueflora;Aesculus quinqueflora;0;0;0;absent in DE;Aesculus quinqueflora;
90;floraweb:90;Aetheorhiza bulbosa Cass.;species;FALSE;Aetheorhiza bulbosa Cass.;Aetheorhiza bulbosa;Cass.;floraweb:90;Aetheorhiza bulbosa (L.) Cass.;Aetheorhiza bulbosa (L.) Cass.;0;0;0;absent in DE;Aetheorhiza bulbosa;
29653;floraweb:29653;Aethionema saxatile subsp. saxatile;subsp;FALSE;Aethionema saxatile subsp. saxatile;Aethionema saxatile subsp. saxatile;NA;floraweb:92;Aethionema saxatile (L.) R.Br.;Aethionema saxatile (L.) R.Br.;23;11;1;;Aethionema saxatile subsp. saxatile;
92;floraweb:92;Aethionema saxatile (L.) R. Br.;species;FALSE;Aethionema saxatile (L.) R.Br.;Aethionema saxatile;(L.) R.Br.;floraweb:92;Aethionema saxatile (L.) R.Br.;Aethionema saxatile (L.) R.Br.;23;11;1;;Aethionema saxatile;
91;floraweb:91;Aethionema saxatile agg.;agg;FALSE;NA;NA;NA;floraweb:91;Aethionema saxatile agg.;Aethionema saxatile agg.;23;11;0;higher taxon;Aethionema saxatile agg.;
7485;floraweb:7485;Aethusa cynapium subsp. elata (Friedländer ex Hoffm.) Schübl. & G. Martens;subsp;FALSE;Aethusa cynapium subsp. elata (Friedländer ex Hoffm.) Schübl. & G.Martens;Aethusa cynapium subsp. elata;(Friedländer ex Hoffm.) Schübl. & G.Martens;floraweb:94;Aethusa cynapium subsp. elata (Friedl. ex Fisch.) Schübl. & G.Martens;Aethusa cynapium L.;555;533;1;;Aethusa cynapium subsp. elata;
94;floraweb:94;Aethusa cynapium L.;species;FALSE;Aethusa cynapium L.;Aethusa cynapium;L.;floraweb:94;Aethusa cynapium L.;Aethusa cynapium L.;2831;2536;1;;Aethusa cynapium;
97;floraweb:97;Aethusa cynapium subsp. cynapium;subsp;FALSE;Aethusa cynapium subsp. cynapium;Aethusa cynapium subsp. cynapium;NA;floraweb:94;Aethusa cynapium subsp. cynapium;Aethusa cynapium L.;890;838;1;;Aethusa cynapium subsp. cynapium;
10014;floraweb:10014;Ageratina altissima;species;FALSE;Ageratina altissima (L.) R.M.King & H.Rob.;Ageratina altissima;(L.) R.M.King & H.Rob.;floraweb:10014;Ageratina altissima (L.) R.M.King & H.Rob.;Ageratina altissima (L.) R.M.King & H.Rob.;1;1;1;;Ageratina altissima;
30285;floraweb:30285;Ageratum corymbosum Zuccagni;species;FALSE;Ageratum corymbosum Zuccagni;Ageratum corymbosum;Zuccagni;floraweb:30285;Ageratum corymbosum Zuccagni ex Pers.;Ageratum corymbosum Zuccagni ex Pers.;0;0;0;no data;Ageratum corymbosum;
27347;floraweb:27347;Ageratum houstonianum Mill.;species;FALSE;Ageratum houstonianum Mill.;Ageratum houstonianum;Mill.;floraweb:27347;Ageratum houstonianum Mill.;Ageratum houstonianum Mill.;18;12;1;;Ageratum houstonianum;
30318;floraweb:30318;Agrimonia eupatoria × odorata;species;TRUE;Agrimonia eupatoria × odorata;Agrimonia eupatoria × odorata;NA;floraweb:30318;Agrimonia eupatoria × odorata;Agrimonia eupatoria × odorata;1;0;0;absent in DE;Agrimonia eupatoria ×odorata;
100;floraweb:100;Agrimonia eupatoria subsp. eupatoria;subsp;FALSE;Agrimonia eupatoria subsp. eupatoria;Agrimonia eupatoria subsp. eupatoria;NA;floraweb:99;Agrimonia eupatoria L.;Agrimonia eupatoria L.;2648;2357;1;;Agrimonia eupatoria subsp. eupatoria;
26561;floraweb:26561;Agrimonia eupatoria subsp. grandis (Andrz. ex Aschers. & Graebn.) Bornm.;subsp;FALSE;Agrimonia eupatoria subsp. grandis (Andrz. ex Aschers. & Graebn.) Bornm.;Agrimonia eupatoria subsp. grandis;(Andrz. ex Aschers. & Graebn.) Bornm.;floraweb:99;Agrimonia eupatoria subsp. grandis (Andrz. ex C.A.Mey.) Bornm.;Agrimonia eupatoria L.;0;0;0;absent in DE;Agrimonia eupatoria subsp. grandis;
99;floraweb:99;Agrimonia eupatoria L.;species;FALSE;Agrimonia eupatoria L.;Agrimonia eupatoria;L.;floraweb:99;Agrimonia eupatoria L.;Agrimonia eupatoria L.;2648;2357;1;;Agrimonia eupatoria;
102;floraweb:102;Agrimonia procera Wallr.;species;FALSE;Agrimonia procera Wallr.;Agrimonia procera;Wallr.;floraweb:102;Agrimonia procera Wallr.;Agrimonia procera Wallr.;1272;1068;1;;Agrimonia procera;
7144;floraweb:7144;Agrimonia repens L.;species;FALSE;Agrimonia repens L.;Agrimonia repens;L.;floraweb:7144;Agrimonia repens L.;Agrimonia repens L.;3;2;1;;Agrimonia repens;
30135;floraweb:30135;Agropyron pectiniforme Roemer & Schultes;species;FALSE;Agropyron pectiniforme Roemer & Schultes;Agropyron pectiniforme;Roemer & Schultes;floraweb:30135;Agropyron cristatum (L.) Gaertn.;Agropyron cristatum (L.) Gaertn.;14;13;1;;Agropyron cristatum subsp. pectinatum;
34028;floraweb:34028;Agropyron cristatum subsp. ponticum (Newskij) Zweljow;subsp;FALSE;Agropyron cristatum subsp. ponticum (Newskij) Zweljow;Agropyron cristatum subsp. ponticum;(Newskij) Zweljow;floraweb:6542;Agropyron cristatum (L.) Gaertn.;Agropyron cristatum (L.) Gaertn.;0;0;0;no data;Agropyron cristatum subsp. ponticum;
34114;floraweb:34114;Agropyron cristatum subsp. cristatum;subsp;FALSE;Agropyron cristatum subsp. cristatum;Agropyron cristatum subsp. cristatum;NA;floraweb:6542;Agropyron cristatum (L.) Gaertn.;Agropyron cristatum (L.) Gaertn.;0;0;0;no data;Agropyron cristatum subsp. cristatum;
6542;floraweb:6542;Agropyron cristatum (L.) J. Gaertn.;species;FALSE;Agropyron cristatum (L.) J.Gaertn.;Agropyron cristatum;(L.) J.Gaertn.;floraweb:6542;Agropyron cristatum (L.) Gaertn.;Agropyron cristatum (L.) Gaertn.;26;19;1;;Agropyron cristatum;
10018;floraweb:10018;Agropyron trachycaulon;species;FALSE;Agropyron trachycaulon;Agropyron trachycaulon;NA;floraweb:10018;Agropyron trachycaulon;Agropyron trachycaulon;0;0;0;absent in DE;Agropyron trachycaulon;
29252;floraweb:29252;Agrostemma gracile Boiss.;species;FALSE;Agrostemma gracile Boiss.;Agrostemma gracile;Boiss.;floraweb:29252;Agrostemma brachyloba (Fenzl) K.Hammer;Agrostemma brachyloba (Fenzl) K.Hammer;1;1;1;;Agrostemma gracile;
116;floraweb:116;Agrostemma githago L.;species;FALSE;Agrostemma githago L.;Agrostemma githago;L.;floraweb:116;Agrostemma githago L.;Agrostemma githago L.;1029;657;1;;Agrostemma githago;
126;floraweb:126;Agrostis schraderiana Bech.;species;FALSE;Agrostis schraderiana Bech.;Agrostis schraderiana;Bech.;floraweb:126;Agrostis agrostiflora (Beck) Janch. & H.Neumayer;Agrostis agrostiflora (Beck) Janch. & H.Neumayer;34;15;1;;Agrostis schraderiana;
117;floraweb:117;Agrostis alpina agg.;agg;FALSE;NA;NA;NA;floraweb:117;Agrostis alpina agg.;Agrostis alpina agg.;53;20;0;higher taxon;Agrostis alpina agg.;
118;floraweb:118;Agrostis alpina Scop.;species;FALSE;Agrostis alpina Scop.;Agrostis alpina;Scop.;floraweb:118;Agrostis alpina Scop.;Agrostis alpina Scop.;50;20;1;;Agrostis alpina;
30274;floraweb:30274;Agrostis capillaris × gigantea;species;TRUE;Agrostis capillaris × gigantea;Agrostis capillaris × gigantea;NA;floraweb:30274;Agrostis bjoerkmannii Widen;Agrostis bjoerkmannii Widen;1;1;1;;Agrostis capillaris ×gigantea;
30326;floraweb:30326;Agrostis canina × stolonifera;species;TRUE;Agrostis canina × stolonifera;Agrostis canina × stolonifera;NA;floraweb:30326;Agrostis canina × stolonifera;Agrostis canina × stolonifera;1;1;1;;Agrostis canina ×stolonifera;
120;floraweb:120;Agrostis canina agg.;agg;FALSE;NA;NA;NA;floraweb:120;Agrostis canina agg.;Agrostis canina agg.;2499;2242;0;higher taxon;Agrostis canina agg.;
121;floraweb:121;Agrostis canina L., nom. cons.;species;FALSE;Agrostis canina L.;Agrostis canina;L.;floraweb:121;Agrostis canina L.;Agrostis canina L.;2376;2117;1;;Agrostis canina;
20178;floraweb:20178;Agrostis capillaris L.;species;FALSE;Agrostis capillaris L.;Agrostis capillaris;L.;floraweb:20178;Agrostis capillaris L.;Agrostis capillaris L.;2975;2633;1;;Agrostis capillaris;
123;floraweb:123;Agrostis castellana Boiss. & Reut.;species;FALSE;Agrostis castellana Boiss. & Reut.;Agrostis castellana;Boiss. & Reut.;floraweb:123;Agrostis castellana Boiss. & Reut.;Agrostis castellana Boiss. & Reut.;40;39;1;;Agrostis castellana;
10021;floraweb:10021;Agrostis exarata;species;FALSE;Agrostis exarata Trin.;Agrostis exarata;Trin.;floraweb:10021;Agrostis exarata Trin.;Agrostis exarata Trin.;2;2;1;;Agrostis exarata;
128;floraweb:128;Agrostis gigantea Roth;species;FALSE;Agrostis gigantea Roth;Agrostis gigantea;Roth;floraweb:128;Agrostis gigantea Roth;Agrostis gigantea Roth;2108;1895;1;;Agrostis gigantea;
29008;floraweb:29008;Agrostis gigantea subsp. gigantea;subsp;FALSE;Agrostis gigantea subsp. gigantea;Agrostis gigantea subsp. gigantea;NA;floraweb:128;Agrostis gigantea Roth;Agrostis gigantea Roth;2108;1895;1;;Agrostis gigantea subsp. gigantea;
30250;floraweb:30250;Agrostis gigantea × stolonifera;species;TRUE;Agrostis gigantea × stolonifera;Agrostis gigantea × stolonifera;NA;floraweb:30250;Agrostis gigantifera Portal;Agrostis gigantifera Portal;2;2;1;;Agrostis gigantea ×stolonifera;
13337;floraweb:13337;Agrostis × murbeckii Fouill. ex P. Fourn.;species;TRUE;Agrostis murbeckii Fouill. ex P.Fourn.;Agrostis murbeckii;Fouill. ex P.Fourn.;floraweb:13337;Agrostis murbeckii Fouill.;Agrostis murbeckii Fouill.;42;42;1;;Agrostis ×murbeckii;
30279;floraweb:30279;Agrostis nebulosa Boiss. & Reut.;species;FALSE;Agrostis nebulosa Boiss. & Reut.;Agrostis nebulosa;Boiss. & Reut.;floraweb:30279;Agrostis nebulosa Boiss. & Reut.;Agrostis nebulosa Boiss. & Reut.;0;0;0;no data;Agrostis nebulosa;
124;floraweb:124;Agrostis rupestris All.;species;FALSE;Agrostis rupestris All.;Agrostis rupestris;All.;floraweb:124;Agrostis rupestris All.;Agrostis rupestris All.;49;21;1;;Agrostis rupestris;
125;floraweb:125;Agrostis scabra Willd.;species;FALSE;Agrostis scabra Willd.;Agrostis scabra;Willd.;floraweb:125;Agrostis scabra Willd.;Agrostis scabra Willd.;18;16;1;;Agrostis scabra;
119;floraweb:119;Agrostis schleicheri Jord. & Verl.;species;FALSE;Agrostis schleicheri Jord. & Verl.;Agrostis schleicheri;Jord. & Verl.;floraweb:119;Agrostis schleicheri Jord. & Verl.;Agrostis schleicheri Jord. & Verl.;43;20;1;;Agrostis schleicheri;
34115;floraweb:34115;Agrostis stolonifera × Polypogon monspeliensis;species;TRUE;Agrostis stolonifera × Polypogon monspeliensis;Agrostis stolonifera × Polypogon monspeliensis;NA;floraweb:34115;Agrostis stolonifera × Polypogon monspeliensis;Agrostis stolonifera × Polypogon monspeliensis;0;0;0;no data;Agrostis stolonifera ×Polypogon monspeliensis;
34116;floraweb:34116;Agrostis stolonifera × vinealis;species;TRUE;Agrostis stolonifera × vinealis;Agrostis stolonifera × vinealis;NA;floraweb:34116;Agrostis stolonifera × vinealis;Agrostis stolonifera × vinealis;0;0;0;no data;Agrostis stolonifera ×vinealis;
127;floraweb:127;Agrostis stolonifera agg.;agg;FALSE;NA;NA;NA;floraweb:127;Agrostis stolonifera agg.;Agrostis stolonifera agg.;2979;2638;0;higher taxon;Agrostis stolonifera agg.;
129;floraweb:129;Agrostis stolonifera L.;species;FALSE;Agrostis stolonifera L.;Agrostis stolonifera;L.;floraweb:129;Agrostis stolonifera L.;Agrostis stolonifera L.;2677;2380;1;;Agrostis stolonifera;
6549;floraweb:6549;Agrostis stolonifera subsp. maritima (Lam.) Vasc.;subsp;FALSE;Agrostis stolonifera subsp. maritima (Lam.) Vasc.;Agrostis stolonifera subsp. maritima;(Lam.) Vasc.;floraweb:129;Agrostis stolonifera L.;Agrostis stolonifera L.;31;3;1;;Agrostis stolonifera subsp. maritima;
6550;floraweb:6550;Agrostis stolonifera subsp. stolonifera;subsp;FALSE;Agrostis stolonifera subsp. stolonifera;Agrostis stolonifera subsp. stolonifera;NA;floraweb:129;Agrostis stolonifera L.;Agrostis stolonifera L.;270;235;1;;Agrostis stolonifera subsp. stolonifera;
20684;floraweb:20684;Agrostis vinealis Schreb.;species;FALSE;Agrostis vinealis Schreb.;Agrostis vinealis;Schreb.;floraweb:20684;Agrostis vinealis Schreb.;Agrostis vinealis Schreb.;664;580;1;;Agrostis vinealis;
131;floraweb:131;Ailanthus altissima (Mill.) Swingle;species;FALSE;Ailanthus altissima (Mill.) Swingle;Ailanthus altissima;(Mill.) Swingle;floraweb:131;Ailanthus altissima (Mill.) Swingle;Ailanthus altissima (Mill.) Swingle;431;389;1;;Ailanthus altissima;
20218;floraweb:20218;Aira caryophyllea subsp. caryophyllea;subsp;FALSE;Aira caryophyllea subsp. caryophyllea;Aira caryophyllea subsp. caryophyllea;NA;floraweb:26920;Aira caryophyllea L.;Aira caryophyllea L.;1355;1066;1;;Aira caryophyllea subsp. caryophyllea;
26920;floraweb:26920;Aira caryophyllea L., s. l.;species;FALSE;Aira caryophyllea L., s.l.;Aira caryophyllea;L., s.l.;floraweb:26920;Aira caryophyllea L.;Aira caryophyllea L.;1528;1178;1;;Aira caryophyllea s. l.;
30254;floraweb:30254;Aira caryophyllea subsp. plesiantha (Jord.) K. Richt.;subsp;FALSE;Aira caryophyllea subsp. plesiantha (Jord.) K.Richt.;Aira caryophyllea subsp. plesiantha;(Jord.) K.Richt.;floraweb:26920;Aira caryophyllea L.;Aira caryophyllea L.;2;2;1;;Aira caryophyllea subsp. plesiantha;
136;floraweb:136;Aira praecox L., nom. cons.;species;FALSE;Aira praecox L.;Aira praecox;L.;floraweb:136;Aira praecox L.;Aira praecox L.;1360;1078;1;;Aira praecox;
30255;floraweb:30255;Ajuga genevensis × pyramidalis;species;TRUE;Ajuga genevensis × pyramidalis;Ajuga genevensis × pyramidalis;NA;floraweb:30255;Ajuga adulterina Wallr.;Ajuga adulterina Wallr.;1;1;1;;Ajuga genevensis ×pyramidalis;
137;floraweb:137;Ajuga chamaepitys (L.) Schreb.;species;FALSE;Ajuga chamaepitys (L.) Schreb.;Ajuga chamaepitys;(L.) Schreb.;floraweb:137;Ajuga chamaepitys (L.) Schreb.;Ajuga chamaepitys (L.) Schreb.;380;236;1;;Ajuga chamaepitys;
29654;floraweb:29654;Ajuga chamaepitys subsp. chamaepitys;subsp;FALSE;Ajuga chamaepitys subsp. chamaepitys;Ajuga chamaepitys subsp. chamaepitys;NA;floraweb:137;Ajuga chamaepitys (L.) Schreb.;Ajuga chamaepitys (L.) Schreb.;380;236;1;;Ajuga chamaepitys subsp. chamaepitys;
